run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
88,s05_vel_pi_leg_cycling,g000010_c6,10,,,,,,2.040449073181269,0.005915667076481859,0.1,,,,,,,17.7428,30.9451,10.327,0.0,1.0878,0.006903,0.358,13.0,13.0,,,,,,5.03768,PASS,
89,s05_vel_pi_leg_cycling,g000010_c7,10,,,,,,5.055967768982269,0.004837734112112003,0.15,,,,,,,19.2623,30.8426,10.947,0.0,1.0124,0.00679,0.358,13.0,13.0,,,,,,4.96343,PASS,
90,s05_vel_pi_leg_cycling,g000011_c0,11,,,,,,0.4542347018703843,0.007035605713473876,0.15,,,,,,,9.9937,29.1715,7.6698,0.0,0.7118,0.006226,0.358,0.0,13.0,,,,,,3.13477,PASS,
91,s05_vel_pi_leg_cycling,g000011_c1,11,,,,,,0.003632276762821585,0.0014378925724915102,0.15,,,,,,,1.884,3.823,14.1306,0.0,1.3675,0.00574,0.358,0.0,13.0,,,,,,4.2909,PASS,
92,s05_vel_pi_leg_cycling,g000011_c2,11,,,,,,2.255377598832041,0.001,0.15,,,,,,,17.8587,30.7686,10.4023,0.0,1.08,0.006893,0.358,13.0,13.0,,,,,,5.02587,PASS,
93,s05_vel_pi_leg_cycling,g000011_c3,11,,,,,,0.5476971721716947,0.001,0.1,,,,,,,10.145,29.6809,7.7111,0.0,0.7212,0.006266,0.358,0.0,13.0,,,,,,3.1781,PASS,
94,s05_vel_pi_leg_cycling,g000011_c4,11,,,,,,0.055176446577948866,0.001,0.1,,,,,,,3.9536,8.2441,7.0631,0.0,0.9254,0.005753,0.358,0.0,13.0,,,,,,3.17156,PASS,
95,s05_vel_pi_leg_cycling,g000011_c5,11,,,,,,0.09738537473874115,0.004163897690769864,0.1,,,,,,,5.5071,11.7571,6.2404,0.0,0.8582,0.005807,0.358,0.0,13.0,,,,,,3.12531,PASS,
96,s05_vel_pi_leg_cycling,g000011_c6,11,,,,,,0.3480466909421139,0.0369174911653343,0.1,,,,,,,10.0671,28.3589,7.9265,0.0,0.7434,0.006191,0.358,0.0,13.0,,,,,,3.23691,PASS,
97,s05_vel_pi_leg_cycling,g000011_c7,11,,,,,,3.61754379731113,0.04573508296886743,0.15,,,,,,,18.7231,31.0371,10.6433,0.0,1.0444,0.006722,0.358,13.0,13.0,,,,,,5.00551,PASS,
