time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
53.5060,5.129,0.0,-11.92,15.25,-3.61,18.71,20.64,17.38,90.87,83.06,83.06,2.25,5.30
53.5225,4.838,0.0,-12.74,13.69,-4.53,17.91,16.13,17.74,90.38,81.05,81.05,5.79,6.10
53.5390,4.566,0.0,-18.37,14.45,-2.27,23.20,20.40,21.09,88.48,80.32,80.32,2.11,0.00
53.5555,5.363,0.0,-55.99,15.81,10.44,56.97,61.65,52.33,90.48,100.42,100.42,1.10,0.00
53.5720,8.514,1.3,-19.77,6.06,3.24,20.44,19.96,17.75,82.70,80.84,80.84,0.39,0.00
53.5885,12.158,3.1,-4.19,2.40,0.17,4.97,1.06,4.64,82.15,80.47,80.47,2.76,0.00
53.6050,15.281,3.5,-7.31,3.17,0.73,7.84,7.18,7.08,80.99,79.17,79.17,2.21,5.30
53.6215,18.030,4.4,-10.12,3.92,1.12,10.70,10.47,9.01,81.51,79.38,79.38,1.50,4.02
53.6380,20.357,4.3,-7.93,3.68,0.33,8.61,8.44,7.25,81.71,79.35,79.35,1.50,4.15
53.6545,22.290,3.9,98.64,23.05,-24.92,98.94,-96.96,81.71,80.15,134.48,134.48,19.48,41.90
53.6710,20.540,4.7,-12.39,4.46,1.68,13.08,12.01,10.69,82.61,80.15,80.15,0.94,0.00
53.6875,17.651,1.8,-11.84,5.35,1.09,12.70,15.50,9.92,83.71,81.47,81.47,4.32,6.96
53.7040,15.227,0.0,5.22,3.84,-3.53,5.73,-1.50,6.38,82.05,80.28,80.28,5.59,8.34
53.7205,13.170,0.0,-8.32,4.61,-0.23,9.23,10.06,8.80,83.10,80.04,80.04,1.67,4.54
53.7370,11.487,0.0,-17.97,6.54,2.37,18.78,17.94,17.67,84.42,81.58,81.58,0.53,2.56
53.7535,10.095,0.0,-25.85,8.08,4.38,26.57,26.31,25.39,83.99,82.55,82.55,1.65,0.00
53.7700,12.449,0.0,-9.76,13.99,-0.61,17.03,10.05,10.69,83.29,80.43,80.43,0.29,0.00
53.7865,16.049,0.9,-13.57,5.49,1.74,14.56,13.81,14.44,81.93,79.60,79.60,0.66,0.00
53.8030,18.136,0.0,97.39,32.14,-25.92,100.12,-90.57,101.72,76.24,126.87,126.87,19.15,31.72
53.8195,15.942,0.3,-10.77,14.91,0.60,18.34,10.74,15.31,83.15,80.73,80.73,1.01,0.00
53.8360,13.738,0.1,-1.16,2.82,-1.59,2.53,4.36,2.71,82.72,80.57,80.57,4.21,7.17
53.8525,11.884,0.2,-11.51,6.61,1.43,13.17,11.16,12.86,82.92,80.36,80.36,1.28,0.00
53.8690,10.349,0.0,1.43,1.54,-1.87,1.12,1.17,2.07,82.29,80.82,80.82,4.06,6.88
53.8855,9.163,0.0,-8.66,5.57,1.05,10.11,11.02,9.26,82.67,80.87,80.87,3.08,5.45
53.9020,8.201,0.0,-11.33,6.04,2.05,12.59,12.82,11.54,83.10,81.48,81.48,2.31,4.77
53.9185,7.826,0.0,-22.61,7.14,4.65,23.17,24.60,22.89,83.01,82.33,82.33,1.96,0.00
53.9350,11.276,0.0,-7.52,4.68,0.52,8.88,7.40,7.67,82.93,80.60,80.60,1.16,0.00
53.9515,13.886,0.7,39.09,6.67,-11.65,37.82,-41.54,38.25,76.06,89.98,89.98,7.05,0.00
53.9680,12.580,0.2,5.90,3.02,-3.82,5.85,-1.23,4.41,83.36,81.72,81.72,5.95,10.68
53.9845,11.038,0.4,6.29,1.56,-3.73,5.53,-2.76,6.18,82.75,81.43,81.43,4.92,8.19
54.0010,9.700,0.1,3.87,1.21,-2.91,3.09,-1.94,3.39,84.73,83.26,83.26,3.82,10.45
54.0175,8.653,0.0,3.98,5.02,-2.38,5.88,-0.11,6.34,82.69,81.73,81.73,6.01,8.22
54.0340,7.784,0.0,-6.79,5.44,1.23,8.49,9.13,5.88,83.29,82.12,82.12,4.35,5.95
54.0505,7.044,0.0,-9.26,5.41,2.15,10.41,11.45,7.49,83.40,82.43,82.43,3.96,5.89
54.0670,6.412,0.0,-9.07,4.44,1.98,9.79,11.62,7.55,83.35,82.30,82.30,3.85,6.35
54.0835,6.390,0.0,-13.06,4.06,3.15,13.22,15.55,10.59,83.69,82.86,82.86,3.51,5.85
54.1000,7.173,0.0,-8.02,3.60,1.59,8.57,9.97,6.76,83.47,82.25,82.25,3.20,5.24
54.1165,7.888,0.0,-3.75,2.41,0.25,4.31,6.08,3.77,83.14,81.96,81.96,3.76,6.36
54.1330,8.293,0.0,-2.16,1.62,-0.25,2.53,4.28,2.56,83.22,82.07,82.07,3.74,6.44
54.1495,8.475,0.0,-3.66,2.12,0.10,4.08,6.00,3.71,83.40,82.08,82.08,3.72,6.44
54.1660,8.522,0.0,-3.16,2.04,-0.13,3.59,5.40,3.42,83.50,82.10,82.10,3.64,6.37
54.1825,8.471,0.0,-3.99,2.31,0.02,4.45,6.29,4.10,83.67,82.13,82.13,3.53,6.24
54.1990,8.368,0.0,-4.11,2.42,-0.02,4.60,6.23,4.25,83.84,82.20,82.20,3.32,6.01
54.2155,8.249,0.0,-4.82,2.63,0.13,5.32,6.93,4.82,83.90,82.17,82.17,3.19,5.86
54.2320,8.117,0.0,-4.84,2.68,0.10,5.36,6.94,4.94,83.95,82.17,82.17,3.16,5.81
54.2485,7.966,0.0,-4.50,2.65,-0.06,5.06,6.33,4.73,84.12,82.27,82.27,2.93,5.58
54.2650,7.796,0.0,-4.70,2.74,-0.02,5.27,6.58,4.87,84.13,82.26,82.26,2.93,5.57
54.2815,7.619,0.0,-5.18,2.86,0.10,5.75,7.14,5.24,84.14,82.23,82.23,2.94,5.58
54.2980,7.443,0.0,-4.26,2.70,-0.19,4.87,6.07,4.60,84.22,82.31,82.31,2.89,5.52
54.3145,7.267,0.0,-5.68,2.98,0.22,6.25,7.68,5.65,84.18,82.22,82.22,2.91,5.54
54.3310,7.085,0.0,-4.04,2.67,-0.29,4.66,5.76,4.47,84.22,82.29,82.29,2.82,5.47
54.3475,6.895,0.0,-4.01,2.67,-0.31,4.64,5.67,4.49,84.25,82.29,82.29,2.76,5.41
54.3640,6.717,0.0,-5.18,2.90,0.04,5.76,7.13,5.36,84.23,82.25,82.25,2.90,5.55
54.3805,6.549,0.0,-5.16,2.90,0.03,5.75,7.08,5.36,84.21,82.22,82.22,2.86,5.51
54.3970,6.371,0.0,-4.60,2.80,-0.15,5.21,6.42,4.96,84.26,82.28,82.28,2.82,5.47
54.4135,6.237,0.0,-9.31,5.31,4.36,10.02,7.60,8.17,83.01,83.71,83.71,5.86,20.03
54.4300,6.160,0.0,10.99,6.72,-2.22,12.79,-10.75,10.40,80.71,83.80,83.80,7.74,17.64
54.4465,5.748,3.3,16.72,2.81,-6.02,15.83,-16.01,11.28,82.59,85.14,85.14,4.82,11.21
54.4630,5.264,8.4,0.39,2.45,-1.54,1.75,0.54,1.84,84.52,82.99,82.99,3.15,4.79
54.4795,4.745,12.6,-19.51,6.25,4.06,20.03,19.42,16.94,86.82,84.51,84.51,0.99,0.00
54.4960,4.260,14.7,-21.01,6.47,4.51,21.46,20.89,18.32,86.56,84.51,84.51,0.90,0.00
54.5125,3.922,14.9,-11.77,4.34,4.00,11.79,10.70,8.45,83.29,83.01,83.01,3.26,0.00
54.5290,3.750,11.6,-18.74,4.53,5.71,18.39,18.78,14.75,84.35,84.20,84.20,2.55,0.00
54.5455,3.675,4.8,-19.69,5.58,5.34,19.74,19.98,16.35,84.79,84.09,84.09,1.79,0.00
54.5620,3.625,0.0,-1.65,4.08,-1.34,3.79,4.09,4.22,84.62,82.52,82.52,4.72,11.82
54.5785,3.598,0.0,0.41,2.26,-1.85,1.17,2.34,1.23,84.39,82.58,82.58,4.20,9.70
54.5950,6.373,0.0,-1.52,4.76,0.63,5.06,1.93,4.63,81.02,81.05,81.05,4.36,4.32
54.6115,10.971,5.2,-17.71,5.52,3.78,18.19,16.73,15.81,86.10,83.77,83.77,0.83,0.00
54.6280,13.156,11.2,-1.18,3.22,-0.68,3.32,0.32,3.05,83.22,81.97,81.97,1.85,0.00
54.6445,13.326,13.0,-17.20,3.75,5.23,16.81,16.83,14.47,84.31,83.83,83.83,1.47,0.00
54.6610,13.116,11.4,-26.21,6.65,7.25,26.06,25.07,22.80,86.08,85.69,85.69,1.60,0.00
54.6775,11.568,8.3,-19.12,5.38,4.53,19.40,18.60,17.33,85.96,84.27,84.27,0.69,0.00
54.6940,10.113,3.1,-24.70,7.40,5.21,25.19,26.61,23.01,86.51,85.41,85.41,1.59,0.00
54.7105,8.970,0.0,-6.66,4.70,-0.19,7.71,9.60,6.96,84.90,82.31,82.31,4.55,10.18
54.7270,8.002,0.0,-1.27,3.27,-1.50,2.92,3.02,3.14,84.15,82.03,82.03,3.69,8.00
54.7435,7.108,0.0,-7.02,3.48,0.34,7.58,8.75,7.44,84.59,82.32,82.32,2.71,6.25
54.7600,7.499,0.0,6.84,0.66,-2.62,7.24,8.84,6.03,84.26,83.54,83.54,18.36,37.19
54.7765,9.612,6.3,21.90,3.87,-8.20,20.68,-22.46,18.02,80.10,84.27,84.27,4.56,0.00
54.7930,8.576,17.1,-15.08,5.04,3.10,15.60,14.99,14.06,86.28,83.95,83.95,0.37,0.00
54.8095,7.314,25.3,-19.17,5.86,4.21,19.60,19.51,18.17,86.51,84.52,84.52,0.20,0.00
54.8260,6.250,30.8,-18.01,5.64,3.81,18.50,18.09,16.55,86.29,84.15,84.15,0.15,0.00
54.8425,5.464,33.8,-23.55,7.25,5.00,24.16,24.13,22.00,87.91,86.10,86.10,1.15,0.00
54.8590,5.243,34.7,-28.77,7.65,7.02,28.88,28.99,25.94,86.23,86.12,86.12,0.93,0.00
54.8755,4.910,34.3,-28.01,7.79,6.47,28.26,28.21,25.91,85.80,85.37,85.37,0.97,0.00
54.8920,4.572,32.5,-24.49,7.05,5.24,24.88,24.32,22.52,85.39,84.07,84.07,1.06,0.00
54.9085,4.875,29.3,-63.38,21.40,9.49,65.39,68.24,58.30,92.87,103.39,103.39,8.37,0.00
54.9250,9.419,26.7,-30.07,9.56,5.58,30.94,33.29,26.00,84.38,84.87,84.87,1.64,0.00
54.9415,13.237,22.0,-13.88,4.79,2.06,14.57,13.73,12.81,83.06,80.67,80.67,0.52,0.00
54.9580,16.413,14.7,-14.25,4.85,2.15,14.93,14.11,12.83,83.04,80.67,80.67,0.49,0.00
54.9745,18.935,4.7,-12.72,4.59,1.77,13.42,12.72,11.76,82.38,80.03,80.03,0.56,0.00
54.9910,21.110,0.0,45.43,17.19,-11.31,47.65,-38.83,30.47,77.92,92.09,92.09,15.80,23.59
55.0075,22.992,0.0,31.35,6.69,-8.86,31.13,-26.57,23.03,78.88,86.79,86.79,10.28,16.78
55.0240,21.999,0.0,51.74,10.73,-15.63,51.21,-43.16,40.46,74.95,91.74,91.74,15.08,14.78
55.0405,18.529,0.0,-20.51,6.26,4.68,20.93,21.34,17.34,87.42,85.57,85.57,0.06,1.91
55.0570,16.468,3.4,-59.56,15.35,16.73,58.86,66.73,52.19,89.59,104.69,104.69,4.73,0.00
55.0735,18.622,12.6,-1.81,2.02,-0.63,2.68,-0.98,2.51,85.72,84.01,84.01,2.52,0.00
55.0900,20.388,19.4,-9.20,3.89,1.26,9.94,8.52,7.75,84.86,82.41,82.41,1.04,0.00
55.1065,21.877,23.5,-10.30,4.01,1.51,10.99,9.63,8.76,84.90,82.39,82.39,0.94,0.00
55.1230,23.113,24.8,-27.39,8.05,5.86,27.79,30.83,22.24,86.07,86.01,86.01,2.46,0.00
55.1395,24.324,23.5,-9.27,4.21,0.81,10.17,7.49,8.61,85.29,82.28,82.28,1.42,0.00
55.1560,25.504,20.1,-13.90,5.76,1.56,14.87,12.84,12.11,85.43,81.97,81.97,1.50,0.00
55.1725,26.575,15.3,2.15,1.29,-1.50,1.22,-9.80,1.62,85.07,84.37,84.37,6.08,0.00
55.1890,23.769,8.7,-31.09,10.38,7.76,31.89,30.06,21.12,86.23,86.58,86.58,1.47,0.00
55.2055,20.107,0.9,-11.27,3.87,3.07,11.49,8.42,7.67,84.01,82.73,82.73,1.85,0.00
55.2220,17.079,0.0,6.21,8.97,-2.58,10.79,-3.89,10.64,81.94,81.91,81.91,6.90,13.29
55.2385,14.345,0.0,-6.26,3.25,0.86,6.74,8.57,5.68,83.38,82.06,82.06,3.80,8.83
55.2550,11.995,0.0,-6.42,2.92,0.75,6.87,8.81,6.79,83.70,82.12,82.12,3.68,7.32
55.2715,10.037,0.0,-4.67,3.50,0.09,5.76,6.88,5.84,83.83,82.07,82.07,4.00,6.58
55.2880,8.600,3.1,27.06,6.93,-8.12,26.79,-24.81,22.70,80.69,87.27,87.27,9.49,25.25
55.3045,7.680,10.1,12.63,1.13,-5.55,11.33,-11.52,10.85,83.08,83.39,83.39,3.54,10.09
55.3210,7.176,19.0,11.10,0.54,-5.25,9.74,-10.11,9.26,83.88,83.70,83.70,3.25,9.24
55.3375,6.835,28.5,-12.71,4.93,1.91,13.53,12.42,13.05,85.87,83.01,83.01,0.40,0.00
55.3540,6.361,35.5,-11.04,4.18,1.77,11.72,10.13,11.01,85.71,83.17,83.17,0.96,0.00
55.3705,5.964,39.9,-16.68,5.57,3.21,17.33,16.49,16.83,85.64,83.25,83.25,0.44,0.00
55.3870,5.524,41.8,-11.78,7.70,1.82,14.00,14.44,10.90,85.45,83.17,83.17,4.65,0.00
55.4035,5.219,40.6,-14.32,4.75,2.71,14.84,15.48,13.98,84.73,82.74,82.74,1.95,0.00
